Label: Tib-Ant Sampling frequency: 1.000000e+003 Number of points: 23000 X start: 0.000000e+000 Unit: V Domain Unit: s
Label: Gcn-Med Sampling frequency: 1.000000e+003 Number of points: 23000 X start: 0.000000e+000 Unit: V Domain Unit: s
Start Trigger Method: Manual
Stop Trigger Method: Auto
Use Camera: NO
Video File Path: prueba Tib-ant, Gcn-med[Rep1].avi
System Gain: 1.000000e+003
A/D card Gain: 1.000000e+000
Bit Resolution: 1.525879e-004
Bias: 0.000000e+000
High pass cutoff frequency: 2.000000e+001
Low pass cutoff frequency: 4.500000e+002
System Gain: 1.000000e+003
A/D card Gain: 1.000000e+000
Bit Resolution: 1.525879e-004
Bias: 0.000000e+000
High pass cutoff frequency: 2.000000e+001
Low pass cutoff frequency: 4.500000e+002
X [s],Tib-Ant [V],Gcn-Med [V]
1.453000e+001,-1.785278e-005,5.477905e-005
1.453100e+001,-1.525879e-005,1.342773e-005
1.453200e+001,-9.307861e-006,-4.272461e-006
1.453300e+001,-5.798340e-006,1.068115e-006
1.453400e+001,-6.408691e-006,6.256104e-006
1.453500e+001,-6.561279e-006,7.629395e-006
1.453600e+001,-4.577637e-006,1.327515e-005
1.453700e+001,-7.781982e-006,2.288818e-006
1.453800e+001,-9.155273e-006,-1.068115e-006
1.453900e+001,-6.866455e-006,-6.103516e-007
1.454000e+001,-3.967285e-006,3.509521e-006
1.454100e+001,-7.019043e-006,1.739502e-005
1.454200e+001,-1.220703e-005,1.022339e-005
1.454300e+001,-1.724243e-005,3.814697e-006
1.454400e+001,-1.861572e-005,-3.967285e-006
1.454500e+001,-1.602173e-005,-6.256104e-006
1.454600e+001,-1.586914e-005,-8.239746e-006
1.454700e+001,-1.846313e-005,-7.019043e-006
1.454800e+001,-1.220703e-005,-1.831055e-006
1.454900e+001,-1.083374e-005,4.577637e-006
1.455000e+001,-1.632690e-005,1.678467e-006
1.455100e+001,-1.602173e-005,5.187988e-006
1.455200e+001,-1.251221e-005,1.037598e-005
1.455300e+001,-1.327515e-005,4.425049e-006
1.455400e+001,-1.449585e-005,4.577637e-006
1.455500e+001,-1.586914e-005,5.645752e-006
1.455600e+001,-1.708984e-005,3.967285e-006
1.455700e+001,-1.449585e-005,7.019043e-006
1.455800e+001,-1.800537e-005,5.340576e-006
1.455900e+001,-2.197266e-005,2.288818e-006
1.456000e+001,-1.922607e-005,2.899170e-006
1.456100e+001,-1.800537e-005,0.000000e+000
1.456200e+001,-1.937866e-005,-6.103516e-006
1.456300e+001,-1.937866e-005,-7.781982e-006
1.456400e+001,-1.708984e-005,-6.866455e-006
1.456500e+001,-1.312256e-005,-7.934570e-006
1.456600e+001,-1.403809e-005,-6.103516e-006
1.456700e+001,-1.251221e-005,-4.730225e-006
1.456800e+001,-1.327515e-005,0.000000e+000
1.456900e+001,-1.205444e-005,7.476807e-006
1.457000e+001,-9.155273e-006,3.509521e-006
1.457100e+001,-9.613037e-006,5.340576e-006
1.457200e+001,-7.019043e-006,9.002686e-006
1.457300e+001,-1.296997e-005,1.312256e-005
1.457400e+001,-1.434326e-005,1.220703e-005
1.457500e+001,-1.220703e-005,1.098633e-005
1.457600e+001,-1.144409e-005,7.019043e-006
1.457700e+001,-1.068115e-005,9.307861e-006
1.457800e+001,-9.918213e-006,3.814697e-006
1.457900e+001,-1.144409e-005,3.051758e-007
1.458000e+001,-1.312256e-005,5.493164e-006
1.458100e+001,-1.495361e-005,-9.155273e-007
1.458200e+001,-2.105713e-005,-2.288818e-006
1.458300e+001,-1.983643e-005,-1.525879e-007
1.458400e+001,-2.258301e-005,0.000000e+000
1.458500e+001,-2.593994e-005,2.746582e-006
1.458600e+001,-2.075195e-005,3.051758e-006
1.458700e+001,-2.166748e-005,4.425049e-006
1.458800e+001,-1.678467e-005,5.950928e-006
1.458900e+001,-1.342773e-005,9.155273e-006
1.459000e+001,-1.083374e-005,-3.051758e-007
1.459100e+001,-9.460449e-006,-1.678467e-006
1.459200e+001,-8.850098e-006,2.746582e-006
1.459300e+001,-5.798340e-006,8.392334e-006
1.459400e+001,-5.187988e-006,7.476807e-006
1.459500e+001,-4.730225e-006,5.187988e-006
1.459600e+001,-1.052856e-005,5.187988e-006
1.459700e+001,-1.586914e-005,4.425049e-006
1.459800e+001,-1.785278e-005,2.288818e-006
1.459900e+001,-1.663208e-005,-1.220703e-006
1.460000e+001,-1.708984e-005,-2.441406e-006
1.460100e+001,-1.922607e-005,-4.730225e-006
1.460200e+001,-2.059937e-005,-5.340576e-006
1.460300e+001,-2.136230e-005,-6.103516e-007
1.460400e+001,-1.907349e-005,1.068115e-006
1.460500e+001,-1.800537e-005,7.629395e-007
1.460600e+001,-1.770020e-005,-9.155273e-007
1.460700e+001,-1.480103e-005,-9.155273e-007
1.460800e+001,-1.251221e-005,-1.678467e-006
1.460900e+001,-1.037598e-005,2.288818e-006
1.461000e+001,-8.544922e-006,3.051758e-007
1.461100e+001,-9.002686e-006,3.967285e-006
1.461200e+001,-8.239746e-006,7.934570e-006
1.461300e+001,-8.544922e-006,7.781982e-006
1.461400e+001,-5.798340e-006,1.037598e-005
1.461500e+001,-2.593994e-006,1.159668e-005
1.461600e+001,-9.460449e-006,8.697510e-006
1.461700e+001,-7.324219e-006,7.934570e-006
1.461800e+001,-9.765625e-006,5.493164e-006
1.461900e+001,-1.449585e-005,4.272461e-006
1.462000e+001,-1.266479e-005,7.629395e-007
1.462100e+001,-1.571655e-005,1.525879e-007
1.462200e+001,-1.800537e-005,-6.408691e-006
1.462300e+001,-1.800537e-005,-5.340576e-006
1.462400e+001,-1.739502e-005,-3.204346e-006
1.462500e+001,-1.846313e-005,-6.866455e-006
1.462600e+001,-1.907349e-005,-5.187988e-006
1.462700e+001,-2.197266e-005,-1.831055e-006
1.462800e+001,-1.907349e-005,1.220703e-006
1.462900e+001,-1.602173e-005,5.798340e-006
1.463000e+001,-1.708984e-005,1.083374e-005
1.463100e+001,-1.739502e-005,8.544922e-006
1.463200e+001,-1.403809e-005,1.327515e-005
1.463300e+001,-1.602173e-005,1.373291e-005
1.463400e+001,-1.968384e-005,5.798340e-006
1.463500e+001,-2.044678e-005,1.129150e-005
1.463600e+001,-1.815796e-005,7.629395e-006
1.463700e+001,-1.586914e-005,4.577637e-006
1.463800e+001,-1.678467e-005,4.577637e-007
1.463900e+001,-1.663208e-005,-1.525879e-007
1.464000e+001,-1.220703e-005,-9.155273e-007
1.464100e+001,-1.388550e-005,-2.136230e-006
1.464200e+001,-1.770020e-005,-5.187988e-006
1.464300e+001,-1.739502e-005,-7.324219e-006
1.464400e+001,-1.861572e-005,-2.441406e-006
1.464500e+001,-1.953125e-005,-4.272461e-006
1.464600e+001,-1.815796e-005,-2.746582e-006
1.464700e+001,-1.312256e-005,9.155273e-007
1.464800e+001,-9.765625e-006,-1.525879e-006
1.464900e+001,-3.356934e-006,4.425049e-006
1.465000e+001,-1.831055e-006,1.052856e-005
1.465100e+001,-4.119873e-006,1.113892e-005
1.465200e+001,-3.967285e-006,1.373291e-005
1.465300e+001,-4.882813e-006,9.918213e-006
1.465400e+001,-5.187988e-006,9.307861e-006
1.465500e+001,-1.037598e-005,1.113892e-005
1.465600e+001,-1.434326e-005,1.251221e-005
1.465700e+001,-1.083374e-005,1.022339e-005
1.465800e+001,-1.296997e-005,5.340576e-006
1.465900e+001,-1.281738e-005,2.746582e-006
1.466000e+001,-1.113892e-005,2.441406e-006
1.466100e+001,-1.312256e-005,-3.356934e-006
1.466200e+001,-1.663208e-005,-1.983643e-006
1.466300e+001,-2.090454e-005,-3.814697e-006
1.466400e+001,-2.441406e-005,-5.493164e-006
1.466500e+001,-2.471924e-005,-6.408691e-006
1.466600e+001,-2.426147e-005,-3.204346e-006
1.466700e+001,-2.304077e-005,7.629395e-007
1.466800e+001,-1.968384e-005,3.662109e-006
1.466900e+001,-1.739502e-005,4.119873e-006
1.467000e+001,-1.922607e-005,3.814697e-006
1.467100e+001,-1.907349e-005,5.340576e-006
1.467200e+001,-9.918213e-006,7.019043e-006
1.467300e+001,-1.022339e-005,2.593994e-006
1.467400e+001,-6.561279e-006,-1.525879e-006
1.467500e+001,-3.204346e-006,3.967285e-006
1.467600e+001,-5.493164e-006,7.629395e-006
1.467700e+001,-8.239746e-006,3.662109e-006
1.467800e+001,-1.144409e-005,2.441406e-006
1.467900e+001,-1.312256e-005,3.051758e-007
1.468000e+001,-1.495361e-005,-3.204346e-006
1.468100e+001,-1.907349e-005,7.629395e-007
1.468200e+001,-1.892090e-005,-2.136230e-006
1.468300e+001,-1.892090e-005,3.051758e-007
1.468400e+001,-1.937866e-005,1.068115e-006
1.468500e+001,-2.349854e-005,-3.662109e-006
1.468600e+001,-2.319336e-005,-5.493164e-006
1.468700e+001,-1.861572e-005,-3.814697e-006
1.468800e+001,-1.235962e-005,-2.288818e-006
1.468900e+001,-7.934570e-006,5.187988e-006
1.469000e+001,-9.765625e-006,7.171631e-006
1.469100e+001,-9.613037e-006,1.129150e-005
1.469200e+001,-6.561279e-006,1.510620e-005
1.469300e+001,-4.730225e-006,1.251221e-005
1.469400e+001,-9.002686e-006,7.629395e-006
1.469500e+001,-9.765625e-006,8.544922e-006
1.469600e+001,-1.144409e-005,1.251221e-005
1.469700e+001,-6.713867e-006,1.190186e-005
1.469800e+001,-7.934570e-006,6.713867e-006
1.469900e+001,-1.235962e-005,2.899170e-006
1.470000e+001,-1.281738e-005,1.678467e-006
1.470100e+001,-1.495361e-005,-2.746582e-006
1.470200e+001,-2.243042e-005,-3.356934e-006
1.470300e+001,-2.426147e-005,-1.983643e-006
1.470400e+001,-2.426147e-005,-1.678467e-006
1.470500e+001,-2.273560e-005,-6.103516e-007
1.470600e+001,-2.197266e-005,-9.155273e-007
1.470700e+001,-2.334595e-005,-1.678467e-006
1.470800e+001,-1.800537e-005,6.103516e-007
1.470900e+001,-1.510620e-005,7.629395e-007
1.471000e+001,-1.541138e-005,2.899170e-006
1.471100e+001,-9.307861e-006,8.239746e-006
1.471200e+001,-9.765625e-006,1.403809e-005
1.471300e+001,-9.002686e-006,1.205444e-005
1.471400e+001,-9.155273e-006,5.035400e-006
1.471500e+001,-1.129150e-005,3.814697e-006
1.471600e+001,-1.235962e-005,-4.730225e-006
1.471700e+001,-1.556396e-005,-2.746582e-006
1.471800e+001,-1.754761e-005,-7.019043e-006
1.471900e+001,-1.327515e-005,-6.713867e-006
1.472000e+001,-1.281738e-005,-3.509521e-006
1.472100e+001,-1.556396e-005,-1.373291e-006
1.472200e+001,-1.449585e-005,-5.035400e-006
1.472300e+001,-1.647949e-005,-3.509521e-006
1.472400e+001,-1.647949e-005,-2.593994e-006
1.472500e+001,-1.693726e-005,-1.983643e-006
1.472600e+001,-1.449585e-005,9.155273e-007
1.472700e+001,-1.525879e-005,-1.525879e-007
1.472800e+001,-1.296997e-005,4.882813e-006
1.472900e+001,-8.544922e-006,1.144409e-005
1.473000e+001,-9.918213e-006,1.190186e-005
1.473100e+001,-1.037598e-005,1.159668e-005
1.473200e+001,-7.324219e-006,1.174927e-005
1.473300e+001,-5.035400e-006,1.174927e-005
1.473400e+001,-6.561279e-006,9.460449e-006
1.473500e+001,-8.544922e-006,1.174927e-005
1.473600e+001,-1.419067e-005,1.129150e-005
1.473700e+001,-1.220703e-005,7.934570e-006
1.473800e+001,-1.556396e-005,2.746582e-006
1.473900e+001,-1.968384e-005,1.983643e-006
1.474000e+001,-2.212524e-005,4.119873e-006
1.474100e+001,-2.136230e-005,3.204346e-006
1.474200e+001,-2.578735e-005,-5.493164e-006
1.474300e+001,-2.471924e-005,-4.425049e-006
1.474400e+001,-2.212524e-005,-1.373291e-006
1.474500e+001,-2.395630e-005,-5.340576e-006
1.474600e+001,-2.441406e-005,-4.577637e-006
1.474700e+001,-1.586914e-005,-1.983643e-006
1.474800e+001,-1.266479e-005,3.356934e-006
1.474900e+001,-6.713867e-006,4.119873e-006
1.475000e+001,-4.425049e-006,6.713867e-006
1.475100e+001,-3.814697e-006,7.019043e-006
1.475200e+001,-4.577637e-006,1.068115e-005
1.475300e+001,-6.866455e-006,8.850098e-006
1.475400e+001,-1.296997e-005,4.272461e-006
1.475500e+001,-9.918213e-006,1.678467e-006
1.475600e+001,-8.697510e-006,3.814697e-006
1.475700e+001,-9.765625e-006,4.577637e-006
1.475800e+001,-1.052856e-005,2.441406e-006
1.475900e+001,-1.083374e-005,4.577637e-007
1.476000e+001,-1.403809e-005,1.678467e-006
1.476100e+001,-1.968384e-005,-1.220703e-006
1.476200e+001,-2.380371e-005,-4.882813e-006
1.476300e+001,-2.593994e-005,-9.155273e-007
1.476400e+001,-2.380371e-005,-1.525879e-007
1.476500e+001,-2.120972e-005,-2.288818e-006
1.476600e+001,-2.593994e-005,-4.730225e-006
1.476700e+001,-2.258301e-005,-3.051758e-007
1.476800e+001,-1.846313e-005,3.051758e-006
1.476900e+001,-8.087158e-006,2.441406e-006
1.477000e+001,-4.730225e-006,4.272461e-006
1.477100e+001,-3.814697e-006,9.460449e-006
1.477200e+001,-8.087158e-006,7.781982e-006
1.477300e+001,-5.493164e-006,1.098633e-005
1.477400e+001,-9.460449e-006,1.083374e-005
1.477500e+001,-9.307861e-006,9.765625e-006
1.477600e+001,-6.561279e-006,5.950928e-006
1.477700e+001,-7.476807e-006,2.746582e-006
1.477800e+001,-6.866455e-006,-2.288818e-006
1.477900e+001,-1.419067e-005,2.288818e-006
1.478000e+001,-1.464844e-005,4.272461e-006
1.478100e+001,-2.059937e-005,-7.781982e-006
1.478200e+001,-2.182007e-005,-9.307861e-006
1.478300e+001,-2.182007e-005,-8.239746e-006
1.478400e+001,-2.136230e-005,-5.950928e-006
1.478500e+001,-2.258301e-005,-6.713867e-006
1.478600e+001,-2.166748e-005,1.831055e-006
1.478700e+001,-1.708984e-005,7.019043e-006
1.478800e+001,-1.495361e-005,5.645752e-006
1.478900e+001,-1.388550e-005,1.296997e-005
1.479000e+001,-1.068115e-005,1.129150e-005
1.479100e+001,-1.037598e-005,7.019043e-006
1.479200e+001,-9.002686e-006,8.544922e-006
1.479300e+001,-6.866455e-006,6.713867e-006
1.479400e+001,-1.129150e-005,5.187988e-006
1.479500e+001,-1.190186e-005,8.697510e-006
1.479600e+001,-1.205444e-005,4.119873e-006
1.479700e+001,-1.602173e-005,2.288818e-006
1.479800e+001,-1.846313e-005,2.746582e-006
1.479900e+001,-1.510620e-005,9.155273e-007
1.480000e+001,-1.632690e-005,4.882813e-006
1.480100e+001,-1.907349e-005,-2.593994e-006
1.480200e+001,-1.403809e-005,-3.814697e-006
1.480300e+001,-1.953125e-005,-1.220703e-006
1.480400e+001,-2.090454e-005,-2.288818e-006
1.480500e+001,-1.815796e-005,3.051758e-007
1.480600e+001,-1.647949e-005,-1.678467e-006
1.480700e+001,-1.525879e-005,1.220703e-006
1.480800e+001,-1.464844e-005,4.577637e-006
1.480900e+001,-1.296997e-005,9.613037e-006
1.481000e+001,-1.464844e-005,6.103516e-006
1.481100e+001,-1.495361e-005,9.307861e-006
1.481200e+001,-7.629395e-006,8.392334e-006
1.481300e+001,-6.408691e-006,5.187988e-006
1.481400e+001,-1.144409e-005,7.019043e-006
1.481500e+001,-6.561279e-006,6.256104e-006
1.481600e+001,-3.356934e-006,6.561279e-006
1.481700e+001,-4.119873e-006,9.002686e-006
1.481800e+001,-4.730225e-006,3.662109e-006
1.481900e+001,-6.866455e-006,4.577637e-007
1.482000e+001,-1.159668e-005,4.577637e-007
1.482100e+001,-1.556396e-005,-2.136230e-006
1.482200e+001,-2.273560e-005,-5.340576e-006
1.482300e+001,-2.578735e-005,-8.697510e-006
1.482400e+001,-2.777100e-005,-5.187988e-006
1.482500e+001,-2.380371e-005,-9.155273e-006
1.482600e+001,-2.182007e-005,-9.307861e-006
1.482700e+001,-2.197266e-005,-9.155273e-006
1.482800e+001,-1.678467e-005,-2.288818e-006
1.482900e+001,-1.831055e-005,2.899170e-006
1.483000e+001,-1.678467e-005,7.781982e-006
1.483100e+001,-9.002686e-006,8.239746e-006
1.483200e+001,-7.629395e-006,1.846313e-005
1.483300e+001,-7.934570e-006,1.724243e-005
1.483400e+001,-4.882813e-006,9.002686e-006
1.483500e+001,-6.408691e-006,8.697510e-006
1.483600e+001,-7.019043e-006,8.850098e-006
1.483700e+001,-8.087158e-006,5.035400e-006
1.483800e+001,-1.785278e-005,5.340576e-006
1.483900e+001,-1.968384e-005,6.408691e-006
1.484000e+001,-2.059937e-005,5.340576e-006
1.484100e+001,-2.120972e-005,5.645752e-006
1.484200e+001,-2.014160e-005,-9.155273e-007
1.484300e+001,-2.014160e-005,-5.493164e-006
1.484400e+001,-1.998901e-005,-5.493164e-006
1.484500e+001,-1.770020e-005,-4.730225e-006
1.484600e+001,-1.251221e-005,-9.307861e-006
1.484700e+001,-9.765625e-006,-1.052856e-005
1.484800e+001,-9.002686e-006,-7.629395e-006
1.484900e+001,-7.324219e-006,1.068115e-006
1.485000e+001,-4.882813e-006,5.950928e-006
1.485100e+001,-5.187988e-006,1.083374e-005
1.485200e+001,-7.019043e-006,1.800537e-005
1.485300e+001,-7.324219e-006,1.617432e-005
1.485400e+001,-1.373291e-005,1.144409e-005
1.485500e+001,-1.266479e-005,6.408691e-006
1.485600e+001,-1.373291e-005,7.934570e-006
1.485700e+001,-1.388550e-005,9.613037e-006
1.485800e+001,-1.281738e-005,4.425049e-006
1.485900e+001,-1.647949e-005,3.356934e-006
1.486000e+001,-2.014160e-005,3.509521e-006
1.486100e+001,-1.785278e-005,-2.288818e-006
1.486200e+001,-2.090454e-005,-1.129150e-005
1.486300e+001,-2.182007e-005,-9.765625e-006
1.486400e+001,-2.059937e-005,-7.324219e-006
1.486500e+001,-2.304077e-005,-7.629395e-006
1.486600e+001,-2.304077e-005,-1.983643e-006
1.486700e+001,-2.059937e-005,2.746582e-006
1.486800e+001,-1.846313e-005,-7.629395e-007
1.486900e+001,-1.251221e-005,5.645752e-006
1.487000e+001,-1.480103e-005,8.850098e-006
1.487100e+001,-1.647949e-005,7.781982e-006
1.487200e+001,-1.419067e-005,1.174927e-005
1.487300e+001,-1.052856e-005,1.617432e-005
1.487400e+001,-7.629395e-006,1.434326e-005
1.487500e+001,-7.019043e-006,6.713867e-006
1.487600e+001,-9.307861e-006,3.356934e-006
1.487700e+001,-1.113892e-005,-1.525879e-006
1.487800e+001,-1.419067e-005,-4.272461e-006
1.487900e+001,-1.266479e-005,-3.204346e-006
1.488000e+001,-1.373291e-005,4.119873e-006
1.488100e+001,-1.266479e-005,5.035400e-006
1.488200e+001,-1.235962e-005,-7.019043e-006
1.488300e+001,-1.068115e-005,-7.934570e-006
1.488400e+001,-1.296997e-005,-1.831055e-006
1.488500e+001,-1.586914e-005,5.950928e-006
1.488600e+001,-1.525879e-005,-2.441406e-006
1.488700e+001,-1.129150e-005,-3.509521e-006
1.488800e+001,-1.434326e-005,-1.525879e-006
1.488900e+001,-1.693726e-005,4.272461e-006
1.489000e+001,-1.678467e-005,4.272461e-006
1.489100e+001,-1.739502e-005,1.083374e-005
1.489200e+001,-9.918213e-006,1.220703e-005
1.489300e+001,-8.544922e-006,9.765625e-006
1.489400e+001,-7.476807e-006,1.373291e-005
1.489500e+001,-1.083374e-005,1.464844e-005
1.489600e+001,-1.144409e-005,8.850098e-006
1.489700e+001,-1.251221e-005,5.798340e-006
1.489800e+001,-1.861572e-005,3.509521e-006
1.489900e+001,-1.556396e-005,0.000000e+000
1.490000e+001,-1.480103e-005,1.525879e-006
1.490100e+001,-1.922607e-005,1.525879e-007
1.490200e+001,-1.983643e-005,-2.899170e-006
1.490300e+001,-1.815796e-005,-5.035400e-006
1.490400e+001,-1.602173e-005,-9.918213e-006
1.490500e+001,-1.464844e-005,-5.340576e-006
1.490600e+001,-1.785278e-005,5.645752e-006
1.490700e+001,-1.968384e-005,1.983643e-006
1.490800e+001,-2.090454e-005,2.746582e-006
1.490900e+001,-1.556396e-005,1.831055e-006
1.491000e+001,-1.266479e-005,1.831055e-006
1.491100e+001,-1.495361e-005,2.899170e-006
1.491200e+001,-8.087158e-006,3.509521e-006
1.491300e+001,-7.019043e-006,3.204346e-006
1.491400e+001,-7.781982e-006,-1.220703e-006
1.491500e+001,-7.629395e-006,1.525879e-007
1.491600e+001,-9.460449e-006,3.051758e-007
1.491700e+001,-9.307861e-006,1.083374e-005
1.491800e+001,-1.052856e-005,1.388550e-005
1.491900e+001,-1.052856e-005,4.119873e-006
1.492000e+001,-1.373291e-005,5.340576e-006
1.492100e+001,-1.434326e-005,5.035400e-006
1.492200e+001,-1.861572e-005,-2.593994e-006
1.492300e+001,-1.953125e-005,-2.899170e-006
1.492400e+001,-1.998901e-005,-9.155273e-007
1.492500e+001,-1.861572e-005,-5.035400e-006
1.492600e+001,-1.724243e-005,-6.408691e-006
1.492700e+001,-1.541138e-005,-1.220703e-006
1.492800e+001,-1.388550e-005,5.187988e-006
1.492900e+001,-1.510620e-005,8.239746e-006
1.493000e+001,-1.770020e-005,9.918213e-006
1.493100e+001,-1.586914e-005,1.022339e-005
1.493200e+001,-1.022339e-005,1.617432e-005
1.493300e+001,-1.022339e-005,1.251221e-005
1.493400e+001,-1.296997e-005,9.918213e-006
1.493500e+001,-1.770020e-005,1.068115e-005
1.493600e+001,-1.495361e-005,5.798340e-006
1.493700e+001,-1.205444e-005,1.831055e-006
1.493800e+001,-1.068115e-005,-1.068115e-006
1.493900e+001,-1.281738e-005,-8.850098e-006
1.494000e+001,-1.342773e-005,-4.882813e-006
1.494100e+001,-1.785278e-005,-4.425049e-006
1.494200e+001,-1.831055e-005,-5.035400e-006
1.494300e+001,-1.968384e-005,-1.113892e-005
1.494400e+001,-1.632690e-005,-1.037598e-005
1.494500e+001,-1.571655e-005,-5.798340e-006
1.494600e+001,-1.266479e-005,-3.051758e-007
1.494700e+001,-1.205444e-005,3.204346e-006
1.494800e+001,-1.541138e-005,5.493164e-006
1.494900e+001,-1.022339e-005,9.613037e-006
1.495000e+001,-1.205444e-005,8.544922e-006
1.495100e+001,-1.312256e-005,3.051758e-006
1.495200e+001,-1.159668e-005,-6.103516e-007
1.495300e+001,-1.052856e-005,4.272461e-006
1.495400e+001,-8.850098e-006,5.798340e-006
1.495500e+001,-5.035400e-006,1.480103e-005
1.495600e+001,-1.205444e-005,8.544922e-006
1.495700e+001,-1.464844e-005,1.144409e-005
1.495800e+001,-1.785278e-005,6.866455e-006
1.495900e+001,-1.861572e-005,6.561279e-006
1.496000e+001,-1.800537e-005,1.358032e-005
1.496100e+001,-2.059937e-005,1.983643e-006
1.496200e+001,-1.968384e-005,-2.593994e-006
1.496300e+001,-2.258301e-005,-6.408691e-006
1.496400e+001,-2.441406e-005,-9.765625e-006
1.496500e+001,-2.395630e-005,-7.781982e-006
1.496600e+001,-1.754761e-005,-6.713867e-006
1.496700e+001,-1.266479e-005,-6.561279e-006
1.496800e+001,-9.155273e-006,-3.051758e-007
1.496900e+001,-5.493164e-006,3.051758e-006
1.497000e+001,-6.713867e-006,3.204346e-006
1.497100e+001,-1.007080e-005,6.103516e-006
1.497200e+001,-8.239746e-006,9.918213e-006
1.497300e+001,-4.882813e-006,1.296997e-005
1.497400e+001,-3.814697e-006,1.281738e-005
1.497500e+001,-4.882813e-006,1.327515e-005
1.497600e+001,-6.713867e-006,1.296997e-005
1.497700e+001,-1.037598e-005,1.510620e-005
1.497800e+001,-1.373291e-005,9.918213e-006
1.497900e+001,-1.541138e-005,4.272461e-006
1.498000e+001,-2.044678e-005,1.831055e-006
1.498100e+001,-2.304077e-005,-7.629395e-007
1.498200e+001,-2.075195e-005,-4.119873e-006
1.498300e+001,-2.243042e-005,-7.629395e-007
1.498400e+001,-2.197266e-005,-7.324219e-006
1.498500e+001,-1.892090e-005,-7.476807e-006
1.498600e+001,-1.770020e-005,-2.136230e-006
1.498700e+001,-1.724243e-005,3.509521e-006
1.498800e+001,-1.602173e-005,2.899170e-006
1.498900e+001,-1.586914e-005,3.051758e-007
1.499000e+001,-1.327515e-005,6.103516e-006
1.499100e+001,-1.144409e-005,1.083374e-005
1.499200e+001,-7.476807e-006,6.866455e-006
1.499300e+001,-8.544922e-006,-9.155273e-007
1.499400e+001,-4.119873e-006,-2.593994e-006
1.499500e+001,-7.171631e-006,5.187988e-006
1.499600e+001,-5.493164e-006,4.577637e-007
1.499700e+001,-6.713867e-006,1.983643e-006
1.499800e+001,-1.266479e-005,5.645752e-006
1.499900e+001,-1.770020e-005,8.239746e-006
1.500000e+001,-1.739502e-005,7.171631e-006
1.500100e+001,-1.968384e-005,-1.678467e-006
1.500200e+001,-1.892090e-005,3.204346e-006
1.500300e+001,-2.090454e-005,-9.918213e-006
1.500400e+001,-2.182007e-005,-2.502441e-005
1.500500e+001,-2.136230e-005,-2.273560e-005
1.500600e+001,-2.304077e-005,-1.525879e-007
1.500700e+001,-2.090454e-005,1.480103e-005
1.500800e+001,-1.434326e-005,4.425049e-006
1.500900e+001,-1.571655e-005,2.288818e-006
1.501000e+001,-1.693726e-005,5.950928e-006
1.501100e+001,-1.480103e-005,1.159668e-005
1.501200e+001,-1.266479e-005,1.754761e-005
1.501300e+001,-1.266479e-005,1.495361e-005
1.501400e+001,-1.342773e-005,1.480103e-005
1.501500e+001,-1.327515e-005,2.258301e-005
1.501600e+001,-8.087158e-006,1.251221e-005
1.501700e+001,-7.324219e-006,8.087158e-006
1.501800e+001,-8.850098e-006,4.425049e-006
1.501900e+001,-1.419067e-005,1.525879e-006
1.502000e+001,-1.373291e-005,-3.356934e-006
1.502100e+001,-1.327515e-005,-3.814697e-006
1.502200e+001,-1.403809e-005,-1.220703e-006
1.502300e+001,-1.495361e-005,-5.798340e-006
1.502400e+001,-1.556396e-005,-7.629395e-006
1.502500e+001,-1.647949e-005,-9.918213e-006
1.502600e+001,-1.754761e-005,-8.850098e-006
1.502700e+001,-1.571655e-005,-7.019043e-006
1.502800e+001,-1.495361e-005,-1.831055e-006
1.502900e+001,-1.342773e-005,1.678467e-006
1.503000e+001,-1.037598e-005,1.037598e-005
1.503100e+001,-1.342773e-005,1.281738e-005
1.503200e+001,-1.342773e-005,1.022339e-005
1.503300e+001,-1.174927e-005,9.918213e-006
1.503400e+001,-1.022339e-005,5.493164e-006
1.503500e+001,-9.918213e-006,9.155273e-006
1.503600e+001,-6.256104e-006,1.098633e-005
1.503700e+001,-1.007080e-005,1.235962e-005
1.503800e+001,-1.205444e-005,4.272461e-006
1.503900e+001,-1.296997e-005,-9.155273e-006
1.504000e+001,-9.613037e-006,-7.324219e-006
1.504100e+001,-8.544922e-006,-5.340576e-006
1.504200e+001,-1.235962e-005,4.577637e-006
1.504300e+001,-1.739502e-005,6.408691e-006
1.504400e+001,-2.273560e-005,-7.324219e-006
1.504500e+001,-2.273560e-005,-1.144409e-005
1.504600e+001,-1.861572e-005,-1.190186e-005
1.504700e+001,-1.861572e-005,-9.918213e-006
1.504800e+001,-1.800537e-005,1.678467e-006
1.504900e+001,-1.602173e-005,8.239746e-006
1.505000e+001,-1.831055e-005,4.882813e-006
1.505100e+001,-1.632690e-005,1.083374e-005
1.505200e+001,-1.220703e-005,2.075195e-005
1.505300e+001,-6.256104e-006,2.212524e-005
1.505400e+001,-1.159668e-005,2.426147e-005
1.505500e+001,-1.724243e-005,2.960205e-005
1.505600e+001,-1.785278e-005,1.419067e-005
1.505700e+001,-1.983643e-005,9.613037e-006
1.505800e+001,-1.602173e-005,1.129150e-005
1.505900e+001,-1.312256e-005,-6.561279e-006
1.506000e+001,-1.022339e-005,-3.341675e-005
1.506100e+001,-1.281738e-005,-2.075195e-005
1.506200e+001,-1.327515e-005,-1.159668e-005
1.506300e+001,-1.968384e-005,-1.968384e-005
1.506400e+001,-1.937866e-005,-1.647949e-005
