Label: EMG Ch1 Sampling frequency: 1.000000e+003 Number of points: 10000 X start: 0.000000e+000 Unit: V Domain Unit: s
Start Trigger Method: Manual
Stop Trigger Method: Manual
Use Camera: NO
Video File Path: Set1[Rep1].avi
System Gain: 1.000000e+003
A/D card Gain: 1.000000e+000
Bit Resolution: 1.525879e-004
Bias: 0.000000e+000
High pass cutoff frequency: 2.000000e+001
Low pass cutoff frequency: 4.500000e+002
X [s],EMG Ch1 [V]
5.252000e+000,3.173828e-005
5.253000e+000,3.585815e-005
5.254000e+000,3.768921e-005
5.255000e+000,3.387451e-005
5.256000e+000,4.043579e-005
5.257000e+000,3.479004e-005
5.258000e+000,5.081177e-005
5.259000e+000,6.011963e-005
5.260000e+000,4.486084e-005
5.261000e+000,3.997803e-005
5.262000e+000,4.684448e-005
5.263000e+000,6.698608e-005
5.264000e+000,8.468628e-005
5.265000e+000,8.056641e-005
5.266000e+000,7.781982e-005
5.267000e+000,4.913330e-005
5.268000e+000,3.906250e-005
5.269000e+000,4.394531e-005
5.270000e+000,2.822876e-005
5.271000e+000,2.487183e-005
5.272000e+000,3.143311e-005
5.273000e+000,2.899170e-005
5.274000e+000,2.014160e-005
5.275000e+000,2.822876e-005
5.276000e+000,3.936768e-005
5.277000e+000,4.440308e-005
5.278000e+000,3.280640e-005
5.279000e+000,3.326416e-005
5.280000e+000,3.707886e-005
5.281000e+000,4.257202e-005
5.282000e+000,4.623413e-005
5.283000e+000,4.333496e-005
5.284000e+000,4.196167e-005
5.285000e+000,3.952026e-005
5.286000e+000,3.829956e-005
5.287000e+000,4.272461e-005
5.288000e+000,5.233765e-005
5.289000e+000,5.569458e-005
5.290000e+000,5.966187e-005
5.291000e+000,5.233765e-005
5.292000e+000,4.440308e-005
5.293000e+000,4.364014e-005
5.294000e+000,5.233765e-005
5.295000e+000,5.096436e-005
5.296000e+000,4.776001e-005
5.297000e+000,4.714966e-005
5.298000e+000,3.692627e-005
5.299000e+000,3.204346e-005
5.300000e+000,3.448486e-005
5.301000e+000,4.455566e-005
5.302000e+000,4.653931e-005
5.303000e+000,4.455566e-005
5.304000e+000,4.089355e-005
5.305000e+000,4.104614e-005
5.306000e+000,5.325317e-005
5.307000e+000,6.210327e-005
5.308000e+000,6.378174e-005
5.309000e+000,6.210327e-005
5.310000e+000,6.103516e-005
5.311000e+000,3.387451e-005
5.312000e+000,1.586914e-005
5.313000e+000,2.746582e-005
5.314000e+000,3.616333e-005
5.315000e+000,4.714966e-005
5.316000e+000,5.004883e-005
5.317000e+000,5.737305e-005
5.318000e+000,4.501343e-005
5.319000e+000,4.699707e-005
5.320000e+000,4.058838e-005
5.321000e+000,3.326416e-005
5.322000e+000,3.753662e-005
5.323000e+000,4.623413e-005
5.324000e+000,5.615234e-005
5.325000e+000,5.691528e-005
5.326000e+000,5.279541e-005
5.327000e+000,4.287720e-005
5.328000e+000,4.440308e-005
5.329000e+000,3.555298e-005
5.330000e+000,2.655029e-005
5.331000e+000,2.456665e-005
5.332000e+000,1.373291e-005
5.333000e+000,3.967285e-006
5.334000e+000,1.174927e-005
5.335000e+000,2.822876e-005
5.336000e+000,2.944946e-005
5.337000e+000,4.806519e-005
5.338000e+000,7.232666e-005
5.339000e+000,7.537842e-005
5.340000e+000,7.095337e-005
5.341000e+000,5.798340e-005
5.342000e+000,4.562378e-005
5.343000e+000,3.723145e-005
5.344000e+000,3.768921e-005
5.345000e+000,5.126953e-005
5.346000e+000,5.569458e-005
5.347000e+000,5.233765e-005
5.348000e+000,4.592896e-005
5.349000e+000,4.486084e-005
5.350000e+000,4.104614e-005
5.351000e+000,4.348755e-005
5.352000e+000,4.821777e-005
5.353000e+000,4.333496e-005
5.354000e+000,4.562378e-005
5.355000e+000,4.943848e-005
5.356000e+000,4.226685e-005
5.357000e+000,3.387451e-005
5.358000e+000,3.677368e-005
5.359000e+000,4.730225e-005
5.360000e+000,4.989624e-005
5.361000e+000,5.004883e-005
5.362000e+000,5.340576e-005
5.363000e+000,5.340576e-005
5.364000e+000,5.813599e-005
5.365000e+000,7.064819e-005
5.366000e+000,8.560181e-005
5.367000e+000,3.784180e-005
5.368000e+000,5.035400e-006
5.369000e+000,6.561279e-006
5.370000e+000,1.846313e-005
5.371000e+000,3.463745e-005
5.372000e+000,4.959106e-005
5.373000e+000,4.745483e-005
5.374000e+000,3.311157e-005
5.375000e+000,2.624512e-005
5.376000e+000,3.021240e-005
5.377000e+000,3.845215e-005
5.378000e+000,3.692627e-005
5.379000e+000,4.287720e-005
5.380000e+000,5.065918e-005
5.381000e+000,4.440308e-005
5.382000e+000,3.738403e-005
5.383000e+000,4.638672e-005
5.384000e+000,5.355835e-005
5.385000e+000,5.645752e-005
5.386000e+000,3.707886e-005
5.387000e+000,4.058838e-005
5.388000e+000,5.966187e-005
5.389000e+000,7.019043e-005
5.390000e+000,7.080078e-005
5.391000e+000,7.446289e-005
5.392000e+000,8.056641e-005
5.393000e+000,5.828857e-005
5.394000e+000,6.072998e-005
5.395000e+000,4.577637e-005
5.396000e+000,3.112793e-005
5.397000e+000,2.090454e-005
5.398000e+000,1.983643e-005
5.399000e+000,1.388550e-005
5.400000e+000,9.002686e-006
5.401000e+000,1.754761e-005
5.402000e+000,2.380371e-005
5.403000e+000,2.349854e-005
5.404000e+000,2.700806e-005
5.405000e+000,3.250122e-005
5.406000e+000,3.677368e-005
5.407000e+000,4.623413e-005
5.408000e+000,4.959106e-005
5.409000e+000,5.371094e-005
5.410000e+000,5.859375e-005
5.411000e+000,5.477905e-005
5.412000e+000,5.065918e-005
5.413000e+000,4.959106e-005
5.414000e+000,4.302979e-005
5.415000e+000,4.684448e-005
5.416000e+000,4.959106e-005
5.417000e+000,4.959106e-005
5.418000e+000,4.333496e-005
5.419000e+000,4.592896e-005
5.420000e+000,5.081177e-005
5.421000e+000,5.035400e-005
5.422000e+000,5.416870e-005
5.423000e+000,5.416870e-005
5.424000e+000,6.164551e-005
5.425000e+000,6.332397e-005
5.426000e+000,5.935669e-005
5.427000e+000,5.477905e-005
5.428000e+000,4.852295e-005
5.429000e+000,3.707886e-005
5.430000e+000,2.700806e-005
5.431000e+000,2.136230e-005
5.432000e+000,1.876831e-005
5.433000e+000,2.899170e-005
5.434000e+000,3.692627e-005
5.435000e+000,4.333496e-005
5.436000e+000,4.348755e-005
5.437000e+000,3.723145e-005
5.438000e+000,3.128052e-005
5.439000e+000,3.494263e-005
5.440000e+000,4.165649e-005
5.441000e+000,4.272461e-005
5.442000e+000,4.272461e-005
5.443000e+000,5.081177e-005
5.444000e+000,5.157471e-005
5.445000e+000,3.860474e-005
5.446000e+000,2.532959e-005
5.447000e+000,2.380371e-005
5.448000e+000,2.670288e-005
5.449000e+000,3.952026e-005
5.450000e+000,4.837036e-005
5.451000e+000,6.530762e-005
5.452000e+000,7.400513e-005
5.453000e+000,9.643555e-005
5.454000e+000,1.104736e-004
5.455000e+000,1.075745e-004
5.456000e+000,1.013184e-004
5.457000e+000,7.263184e-005
5.458000e+000,4.394531e-005
5.459000e+000,2.380371e-005
5.460000e+000,1.235962e-005
5.461000e+000,-1.373291e-006
5.462000e+000,-5.798340e-006
5.463000e+000,3.051758e-006
5.464000e+000,8.697510e-006
5.465000e+000,1.190186e-005
5.466000e+000,1.876831e-005
5.467000e+000,1.663208e-005
5.468000e+000,2.380371e-005
5.469000e+000,3.448486e-005
5.470000e+000,4.592896e-005
5.471000e+000,4.501343e-005
5.472000e+000,4.318237e-005
5.473000e+000,4.547119e-005
5.474000e+000,4.760742e-005
5.475000e+000,4.745483e-005
5.476000e+000,2.777100e-005
5.477000e+000,2.212524e-005
5.478000e+000,-2.746582e-006
5.479000e+000,1.159668e-005
5.480000e+000,5.798340e-005
5.481000e+000,1.037598e-004
5.482000e+000,1.219177e-004
5.483000e+000,1.141357e-004
5.484000e+000,9.536743e-005
5.485000e+000,7.736206e-005
5.486000e+000,3.997803e-005
5.487000e+000,3.601074e-005
5.488000e+000,3.814697e-005
5.489000e+000,3.158569e-005
5.490000e+000,2.975464e-005
5.491000e+000,4.440308e-005
5.492000e+000,5.996704e-005
5.493000e+000,6.973267e-005
5.494000e+000,7.019043e-005
5.495000e+000,6.149292e-005
5.496000e+000,4.119873e-005
5.497000e+000,2.380371e-005
5.498000e+000,1.608276e-004
5.499000e+000,1.449585e-004
5.500000e+000,-1.300049e-004
5.501000e+000,-2.124023e-004
5.502000e+000,-1.451111e-004
5.503000e+000,-9.002686e-006
5.504000e+000,9.384155e-005
5.505000e+000,1.490784e-004
5.506000e+000,1.341248e-004
5.507000e+000,8.636475e-005
5.508000e+000,5.950928e-005
5.509000e+000,4.241943e-005
5.510000e+000,5.264282e-005
5.511000e+000,5.081177e-005
5.512000e+000,4.577637e-005
5.513000e+000,4.333496e-005
5.514000e+000,4.089355e-005
5.515000e+000,3.555298e-005
5.516000e+000,4.699707e-005
5.517000e+000,5.157471e-005
5.518000e+000,5.584717e-005
5.519000e+000,5.889893e-005
5.520000e+000,5.371094e-005
5.521000e+000,4.943848e-005
5.522000e+000,4.547119e-005
5.523000e+000,2.487183e-005
5.524000e+000,2.365112e-005
5.525000e+000,3.555298e-005
5.526000e+000,4.486084e-005
5.527000e+000,4.592896e-005
5.528000e+000,5.569458e-005
5.529000e+000,5.569458e-005
5.530000e+000,5.493164e-005
5.531000e+000,5.355835e-005
5.532000e+000,4.531860e-005
5.533000e+000,3.662109e-005
5.534000e+000,3.723145e-005
5.535000e+000,4.089355e-005
5.536000e+000,3.570557e-005
5.537000e+000,3.845215e-005
5.538000e+000,3.753662e-005
5.539000e+000,4.516602e-005
5.540000e+000,4.470825e-005
5.541000e+000,4.791260e-005
5.542000e+000,4.745483e-005
5.543000e+000,4.318237e-005
5.544000e+000,4.470825e-005
5.545000e+000,4.714966e-005
5.546000e+000,4.959106e-005
5.547000e+000,4.821777e-005
5.548000e+000,4.531860e-005
5.549000e+000,4.211426e-005
5.550000e+000,3.082275e-005
5.551000e+000,3.189087e-005
5.552000e+000,3.417969e-005
5.553000e+000,4.470825e-005
5.554000e+000,4.760742e-005
5.555000e+000,5.172729e-005
5.556000e+000,4.486084e-005
5.557000e+000,3.799438e-005
5.558000e+000,3.829956e-005
5.559000e+000,3.173828e-005
5.560000e+000,4.272461e-005
5.561000e+000,5.630493e-005
5.562000e+000,6.317139e-005
5.563000e+000,6.317139e-005
5.564000e+000,5.615234e-005
5.565000e+000,3.524780e-005
5.566000e+000,-3.051758e-005
5.567000e+000,-1.457214e-004
5.568000e+000,-1.350403e-004
5.569000e+000,-6.698608e-005
5.570000e+000,5.996704e-005
5.571000e+000,2.037048e-004
5.572000e+000,3.381348e-004
5.573000e+000,3.790283e-004
5.574000e+000,3.120422e-004
5.575000e+000,1.730347e-004
5.576000e+000,-3.646851e-005
5.577000e+000,-6.530762e-005
5.578000e+000,3.280640e-005
5.579000e+000,-1.644897e-004
5.580000e+000,-2.465820e-004
5.581000e+000,-1.490784e-004
5.582000e+000,3.646851e-005
5.583000e+000,1.655579e-004
5.584000e+000,3.393555e-004
5.585000e+000,9.338379e-005
5.586000e+000,-1.692200e-004
5.587000e+000,-2.117920e-004
5.588000e+000,4.745483e-005
5.589000e+000,4.608154e-005
5.590000e+000,-9.002686e-006
5.591000e+000,1.541138e-005
5.592000e+000,1.548767e-004
5.593000e+000,2.441406e-004
5.594000e+000,2.037048e-004
5.595000e+000,1.138306e-004
5.596000e+000,4.760742e-005
5.597000e+000,-8.880615e-005
5.598000e+000,-1.107788e-004
5.599000e+000,-9.063721e-005
5.600000e+000,-5.355835e-005
5.601000e+000,3.540039e-005
5.602000e+000,1.960754e-004
5.603000e+000,5.172729e-005
5.604000e+000,1.342773e-005
5.605000e+000,5.813599e-005
5.606000e+000,-1.162720e-004
5.607000e+000,-1.712036e-004
5.608000e+000,1.629639e-004
5.609000e+000,1.309204e-004
5.610000e+000,1.449585e-005
5.611000e+000,1.515198e-004
5.612000e+000,4.251099e-004
5.613000e+000,4.516602e-004
5.614000e+000,3.096008e-004
5.615000e+000,1.744080e-004
5.616000e+000,2.822876e-005
5.617000e+000,-2.008057e-004
5.618000e+000,-3.417969e-004
5.619000e+000,-3.955078e-004
5.620000e+000,-2.923584e-004
5.621000e+000,-4.516602e-005
5.622000e+000,1.873779e-004
5.623000e+000,2.899170e-004
5.624000e+000,3.503418e-004
5.625000e+000,4.000854e-004
5.626000e+000,-5.111694e-005
5.627000e+000,-3.514099e-004
5.628000e+000,-3.598022e-004
5.629000e+000,-2.395630e-004
5.630000e+000,-1.275635e-004
5.631000e+000,1.083374e-005
5.632000e+000,4.261780e-004
5.633000e+000,3.495789e-004
5.634000e+000,-5.401611e-005
5.635000e+000,-9.628296e-005
5.636000e+000,1.402283e-004
5.637000e+000,2.363586e-004
5.638000e+000,3.620911e-004
5.639000e+000,2.685547e-004
5.640000e+000,-8.071899e-005
5.641000e+000,-2.209473e-004
5.642000e+000,-3.707886e-005
5.643000e+000,3.202820e-004
5.644000e+000,5.744934e-004
5.645000e+000,6.608582e-004
5.646000e+000,4.838562e-004
5.647000e+000,-6.347656e-005
5.648000e+000,-4.249573e-004
5.649000e+000,-7.066345e-004
5.650000e+000,-7.489014e-004
5.651000e+000,-4.104614e-004
5.652000e+000,1.092529e-004
5.653000e+000,3.736877e-004
5.654000e+000,5.258179e-004
5.655000e+000,3.283691e-004
5.656000e+000,-9.658813e-005
5.657000e+000,-1.692200e-004
5.658000e+000,-9.521484e-005
5.659000e+000,1.121521e-004
5.660000e+000,8.010864e-005
5.661000e+000,-1.487732e-004
5.662000e+000,-3.295898e-004
5.663000e+000,-3.613281e-004
5.664000e+000,-2.328491e-004
5.665000e+000,-4.318237e-005
5.666000e+000,1.925659e-004
5.667000e+000,2.751160e-004
5.668000e+000,9.628296e-005
5.669000e+000,1.144409e-005
5.670000e+000,1.614380e-004
5.671000e+000,2.615356e-004
5.672000e+000,3.334045e-004
5.673000e+000,4.042053e-004
5.674000e+000,3.488159e-004
5.675000e+000,2.790833e-004
5.676000e+000,1.730347e-004
5.677000e+000,2.189636e-004
5.678000e+000,1.144409e-004
5.679000e+000,-1.220703e-005
5.680000e+000,-1.113892e-004
5.681000e+000,-7.629395e-005
5.682000e+000,-1.039124e-004
5.683000e+000,1.208496e-004
5.684000e+000,3.877258e-004
5.685000e+000,2.813721e-004
5.686000e+000,7.751465e-005
5.687000e+000,-7.736206e-005
5.688000e+000,-4.302979e-005
5.689000e+000,-2.511597e-004
5.690000e+000,-5.235291e-004
5.691000e+000,-5.201721e-004
5.692000e+000,-4.406738e-004
5.693000e+000,-5.131531e-004
5.694000e+000,-3.036499e-004
5.695000e+000,2.799988e-004
5.696000e+000,7.121277e-004
5.697000e+000,4.591370e-004
5.698000e+000,2.885437e-004
5.699000e+000,-4.577637e-006
5.700000e+000,-7.186890e-005
5.701000e+000,2.563477e-004
5.702000e+000,4.272461e-004
5.703000e+000,2.561951e-004
5.704000e+000,6.652832e-005
5.705000e+000,-6.042480e-005
5.706000e+000,-2.172852e-004
5.707000e+000,-1.992798e-004
5.708000e+000,6.500244e-005
5.709000e+000,1.785278e-004
5.710000e+000,1.551819e-004
5.711000e+000,1.454163e-004
5.712000e+000,6.546021e-005
5.713000e+000,-2.105713e-005
5.714000e+000,-1.022339e-005
5.715000e+000,5.126953e-005
5.716000e+000,2.108765e-004
5.717000e+000,2.153015e-004
5.718000e+000,2.395630e-005
5.719000e+000,-1.377869e-004
5.720000e+000,-2.178955e-004
5.721000e+000,-2.052307e-004
5.722000e+000,1.390076e-004
5.723000e+000,2.702332e-004
5.724000e+000,5.035400e-006
5.725000e+000,-1.750183e-004
5.726000e+000,-2.746582e-006
5.727000e+000,2.761841e-005
5.728000e+000,3.005981e-005
5.729000e+000,8.926392e-005
5.730000e+000,2.578735e-004
5.731000e+000,5.699158e-004
5.732000e+000,6.869507e-004
5.733000e+000,4.098511e-004
5.734000e+000,1.670837e-004
5.735000e+000,1.037598e-005
5.736000e+000,-2.694702e-004
5.737000e+000,-3.268433e-004
5.738000e+000,-2.723694e-004
5.739000e+000,-2.809143e-004
5.740000e+000,-4.206848e-004
5.741000e+000,-5.398560e-004
5.742000e+000,-4.678345e-004
5.743000e+000,-3.578186e-004
5.744000e+000,-4.290771e-004
5.745000e+000,-2.638245e-004
5.746000e+000,3.257751e-004
5.747000e+000,7.522583e-004
5.748000e+000,9.237671e-004
5.749000e+000,9.651184e-004
5.750000e+000,4.362488e-004
5.751000e+000,1.325989e-004
5.752000e+000,1.098633e-004
5.753000e+000,7.980347e-005
5.754000e+000,1.182556e-004
5.755000e+000,7.141113e-005
5.756000e+000,3.204346e-006
5.757000e+000,-1.101685e-004
5.758000e+000,-1.037598e-004
5.759000e+000,-3.013611e-004
5.760000e+000,-2.694702e-004
5.761000e+000,3.982544e-005
5.762000e+000,1.629639e-004
5.763000e+000,4.684448e-005
5.764000e+000,-2.275085e-004
5.765000e+000,-2.532959e-004
5.766000e+000,5.783081e-005
5.767000e+000,9.872437e-005
5.768000e+000,-8.544922e-006
5.769000e+000,-1.097107e-004
5.770000e+000,3.500366e-004
5.771000e+000,2.861023e-004
5.772000e+000,1.336670e-004
5.773000e+000,3.399658e-004
5.774000e+000,3.520203e-004
5.775000e+000,2.468872e-004
5.776000e+000,2.160645e-004
5.777000e+000,7.354736e-005
5.778000e+000,-2.484131e-004
5.779000e+000,-3.970337e-004
5.780000e+000,-3.440857e-004
5.781000e+000,-1.200867e-004
5.782000e+000,3.128052e-005
5.783000e+000,5.218506e-005
5.784000e+000,5.966187e-005
5.785000e+000,7.797241e-005
5.786000e+000,-3.311157e-005
5.787000e+000,-2.091980e-004
5.788000e+000,-3.697205e-004
5.789000e+000,-2.699280e-004
5.790000e+000,-2.221680e-004
5.791000e+000,-8.224487e-005
5.792000e+000,1.872253e-004
5.793000e+000,4.721069e-004
5.794000e+000,6.887817e-004
5.795000e+000,8.030701e-004
5.796000e+000,8.135986e-004
5.797000e+000,5.415344e-004
5.798000e+000,1.028442e-004
5.799000e+000,-2.351379e-004
5.800000e+000,-3.819275e-004
5.801000e+000,-4.177856e-004
5.802000e+000,-3.935242e-004
5.803000e+000,-4.043579e-005
5.804000e+000,2.377319e-004
5.805000e+000,3.439331e-004
5.806000e+000,4.521179e-004
5.807000e+000,2.465820e-004
5.808000e+000,-7.110596e-005
5.809000e+000,-1.968384e-004
5.810000e+000,-2.421570e-004
5.811000e+000,-2.308655e-004
5.812000e+000,-1.196289e-004
5.813000e+000,-5.279541e-005
5.814000e+000,-1.313782e-004
5.815000e+000,-2.444458e-004
5.816000e+000,-6.500244e-005
5.817000e+000,-5.722046e-005
5.818000e+000,-1.747131e-004
5.819000e+000,-8.605957e-005
5.820000e+000,-1.272583e-004
5.821000e+000,-9.811401e-005
5.822000e+000,-4.425049e-006
5.823000e+000,1.091003e-004
5.824000e+000,2.185059e-004
5.825000e+000,4.234314e-004
5.826000e+000,4.859924e-004
5.827000e+000,5.125427e-004
5.828000e+000,7.270813e-004
5.829000e+000,4.519653e-004
5.830000e+000,1.623535e-004
5.831000e+000,2.204895e-004
5.832000e+000,2.996826e-004
5.833000e+000,1.348877e-004
5.834000e+000,-1.277161e-004
5.835000e+000,-2.973938e-004
5.836000e+000,-2.998352e-004
5.837000e+000,-2.880859e-004
5.838000e+000,-2.328491e-004
5.839000e+000,-2.090454e-004
5.840000e+000,-3.149414e-004
5.841000e+000,-5.322266e-004
5.842000e+000,-4.096985e-004
5.843000e+000,1.739502e-005
5.844000e+000,5.226135e-004
5.845000e+000,8.802795e-004
5.846000e+000,6.735229e-004
5.847000e+000,3.857422e-004
5.848000e+000,-8.392334e-005
5.849000e+000,-3.025818e-004
5.850000e+000,-2.972412e-004
5.851000e+000,-1.957703e-004
5.852000e+000,-7.537842e-005
5.853000e+000,-1.983643e-005
5.854000e+000,3.753662e-005
5.855000e+000,-1.583862e-004
5.856000e+000,-2.204895e-004
5.857000e+000,-3.204346e-005
5.858000e+000,1.643372e-004
5.859000e+000,1.708984e-004
5.860000e+000,-6.317139e-005
5.861000e+000,-4.470825e-005
5.862000e+000,2.572632e-004
5.863000e+000,5.781555e-004
5.864000e+000,4.379272e-004
5.865000e+000,-9.307861e-005
5.866000e+000,-1.333618e-004
5.867000e+000,6.011963e-005
5.868000e+000,2.682495e-004
5.869000e+000,7.553101e-004
5.870000e+000,4.022217e-004
5.871000e+000,-3.031921e-004
5.872000e+000,-6.040955e-004
5.873000e+000,-2.973938e-004
5.874000e+000,-2.578735e-005
5.875000e+000,1.968384e-004
5.876000e+000,2.287292e-004
5.877000e+000,1.321411e-004
5.878000e+000,1.663208e-004
5.879000e+000,1.342773e-004
5.880000e+000,7.781982e-005
5.881000e+000,-8.728027e-005
5.882000e+000,-2.992249e-004
5.883000e+000,-4.295349e-004
5.884000e+000,-5.007935e-004
5.885000e+000,-3.694153e-004
5.886000e+000,-6.561279e-006
5.887000e+000,5.110168e-004
5.888000e+000,3.855896e-004
5.889000e+000,7.400513e-005
5.890000e+000,2.560425e-004
5.891000e+000,2.847290e-004
5.892000e+000,3.149414e-004
5.893000e+000,1.571655e-004
5.894000e+000,1.878357e-004
5.895000e+000,2.229309e-004
5.896000e+000,1.338196e-004
5.897000e+000,6.866455e-005
5.898000e+000,7.080078e-005
5.899000e+000,8.453369e-005
5.900000e+000,-2.182007e-005
5.901000e+000,-4.409790e-005
5.902000e+000,-1.895142e-004
5.903000e+000,-2.604675e-004
5.904000e+000,-1.936340e-004
5.905000e+000,-1.770020e-004
5.906000e+000,-8.407593e-005
5.907000e+000,-1.248169e-004
5.908000e+000,-2.809143e-004
5.909000e+000,-4.785156e-004
5.910000e+000,-2.374268e-004
5.911000e+000,2.964783e-004
5.912000e+000,7.768250e-004
5.913000e+000,8.047485e-004
5.914000e+000,3.741455e-004
5.915000e+000,1.708984e-004
5.916000e+000,1.383972e-004
5.917000e+000,2.330017e-004
5.918000e+000,2.169800e-004
5.919000e+000,-1.150513e-004
5.920000e+000,-4.006958e-004
5.921000e+000,-3.089905e-004
5.922000e+000,-2.633667e-004
5.923000e+000,-2.632141e-004
5.924000e+000,-2.380371e-005
5.925000e+000,4.844666e-004
5.926000e+000,7.331848e-004
5.927000e+000,5.563354e-004
5.928000e+000,2.314758e-004
5.929000e+000,-6.027222e-005
5.930000e+000,-7.583618e-005
5.931000e+000,-1.872253e-004
5.932000e+000,-3.330994e-004
5.933000e+000,-5.209351e-004
5.934000e+000,-4.779053e-004
5.935000e+000,-1.327515e-005
5.936000e+000,2.716064e-004
5.937000e+000,4.597473e-004
5.938000e+000,3.717041e-004
5.939000e+000,4.684448e-005
5.940000e+000,-5.340576e-004
5.941000e+000,-7.141113e-004
5.942000e+000,-2.655029e-004
5.943000e+000,5.020142e-004
5.944000e+000,1.033325e-003
5.945000e+000,1.190643e-003
5.946000e+000,7.534790e-004
5.947000e+000,1.806641e-004
5.948000e+000,-1.202393e-004
5.949000e+000,-2.648926e-004
5.950000e+000,-3.346252e-004
5.951000e+000,-3.948975e-004
5.952000e+000,-4.301453e-004
5.953000e+000,-2.668762e-004
5.954000e+000,-2.532959e-004
5.955000e+000,-3.739929e-004
5.956000e+000,-4.927063e-004
5.957000e+000,-1.455688e-004
5.958000e+000,3.118896e-004
5.959000e+000,-1.870728e-004
5.960000e+000,-4.415894e-004
5.961000e+000,-6.561279e-006
5.962000e+000,4.406738e-004
5.963000e+000,9.492493e-004
5.964000e+000,1.046143e-003
5.965000e+000,7.633972e-004
5.966000e+000,4.304504e-004
5.967000e+000,-1.373291e-006
5.968000e+000,-2.288818e-004
5.969000e+000,-1.075745e-004
5.970000e+000,-1.351929e-004
5.971000e+000,-5.056763e-004
5.972000e+000,-4.870605e-004
5.973000e+000,-1.271057e-004
5.974000e+000,3.659058e-004
5.975000e+000,9.365845e-004
5.976000e+000,8.285522e-004
5.977000e+000,5.227661e-004
5.978000e+000,3.277588e-004
5.979000e+000,1.168823e-004
5.980000e+000,-1.737976e-004
5.981000e+000,-4.229736e-004
5.982000e+000,-4.922485e-004
5.983000e+000,-2.958679e-004
5.984000e+000,-2.517700e-004
5.985000e+000,-4.563904e-004
5.986000e+000,-6.156921e-004
5.987000e+000,-5.847168e-004
5.988000e+000,-6.240845e-004
5.989000e+000,-5.738831e-004
5.990000e+000,-3.503418e-004
5.991000e+000,1.928711e-004
5.992000e+000,7.325745e-004
5.993000e+000,1.086426e-003
5.994000e+000,1.154785e-003
5.995000e+000,7.376099e-004
5.996000e+000,2.960205e-005
5.997000e+000,-4.032898e-004
5.998000e+000,-2.693176e-004
5.999000e+000,2.255249e-004
6.000000e+000,4.483032e-004
6.001000e+000,4.177856e-004
6.002000e+000,2.679443e-004
6.003000e+000,3.875732e-005
6.004000e+000,-1.123047e-004
6.005000e+000,-2.357483e-004
6.006000e+000,-2.078247e-004
6.007000e+000,-8.804321e-005
6.008000e+000,-2.748108e-004
6.009000e+000,-5.027771e-004
6.010000e+000,-3.123474e-004
6.011000e+000,1.060486e-004
6.012000e+000,5.274963e-004
6.013000e+000,6.159973e-004
6.014000e+000,4.202271e-004
6.015000e+000,2.368164e-004
6.016000e+000,3.013611e-004
6.017000e+000,3.518677e-004
6.018000e+000,1.292419e-004
6.019000e+000,-2.243042e-005
6.020000e+000,-5.828857e-005
6.021000e+000,-1.678467e-005
6.022000e+000,-1.663208e-005
6.023000e+000,-7.995605e-005
6.024000e+000,-3.321838e-004
6.025000e+000,-6.863403e-004
6.026000e+000,-9.814453e-004
6.027000e+000,-4.913330e-004
6.028000e+000,1.773071e-004
6.029000e+000,-1.382446e-004
6.030000e+000,-1.495361e-005
6.031000e+000,6.767273e-004
6.032000e+000,1.039429e-003
6.033000e+000,9.297180e-004
6.034000e+000,4.399109e-004
6.035000e+000,3.402710e-005
6.036000e+000,-3.169250e-004
6.037000e+000,-6.340027e-004
6.038000e+000,-5.030823e-004
6.039000e+000,-2.970886e-004
6.040000e+000,-1.510620e-005
6.041000e+000,3.913879e-004
6.042000e+000,6.582642e-004
6.043000e+000,7.502747e-004
6.044000e+000,4.237366e-004
6.045000e+000,1.663208e-004
6.046000e+000,6.301880e-005
6.047000e+000,5.279541e-005
6.048000e+000,1.753235e-004
6.049000e+000,-1.144409e-005
6.050000e+000,-3.288269e-004
6.051000e+000,-4.939270e-004
6.052000e+000,-3.941345e-004
6.053000e+000,-2.502441e-004
6.054000e+000,-3.054810e-004
6.055000e+000,-2.639771e-004
6.056000e+000,-3.784180e-005
6.057000e+000,1.098633e-005
6.058000e+000,1.541138e-005
6.059000e+000,1.635742e-004
6.060000e+000,2.314758e-004
6.061000e+000,1.089478e-004
6.062000e+000,-1.101685e-004
6.063000e+000,-3.698730e-004
6.064000e+000,-4.472351e-004
6.065000e+000,-1.062012e-004
6.066000e+000,6.510925e-004
6.067000e+000,1.372070e-003
6.068000e+000,1.416931e-003
6.069000e+000,8.146667e-004
6.070000e+000,2.499390e-004
6.071000e+000,-2.182007e-004
6.072000e+000,-4.054260e-004
6.073000e+000,-5.201721e-004
6.074000e+000,-4.370117e-004
6.075000e+000,-1.728821e-004
6.076000e+000,-2.288818e-006
6.077000e+000,1.431274e-004
6.078000e+000,1.655579e-004
6.079000e+000,1.049805e-004
6.080000e+000,1.983643e-006
6.081000e+000,-1.129150e-004
6.082000e+000,-3.735352e-004
6.083000e+000,-5.619812e-004
6.084000e+000,-4.133606e-004
6.085000e+000,-9.658813e-005
6.086000e+000,1.860046e-004
6.087000e+000,2.987671e-004
6.088000e+000,2.151489e-004
6.089000e+000,3.277588e-004
6.090000e+000,4.565430e-004
6.091000e+000,4.531860e-005
6.092000e+000,-4.701233e-004
6.093000e+000,-1.550293e-004
6.094000e+000,4.711914e-004
